title,subject,type,id,family_name,given_name
Schleiermacher und Klaus Harms.,Systematische Theologie und Neuere Kirchengeschichte,,12a0f3f4-bfd6-34e6-6218-4d4c60327c34,Mulert,Hermann
Studien über die Mechanik der geotrophischen Krümmung der Keimwurzel von Vicia faba.,Pflanzenphysiologie,Habilitation,65d75af2-c689-4757-c04b-4d4c60e3d931,Overbeck,Fritz Theodor
Zur Kenntnis des Mechanismus der Samenausschleuderung von Oxalis.,Botanik,Dissertation,65d75af2-c689-4757-c04b-4d4c60e3d931,Overbeck,Fritz Theodor
,klassische Philologie,Habilitation,235d453f-8b38-44bf-8699-4d4c60bf4432,Bickel,Ernst
De Ioannis Stobaei excerptis Platonicis de Phaedone,klassische Philologie,Dissertation,235d453f-8b38-44bf-8699-4d4c60bf4432,Bickel,Ernst
Untersuchungen über die Genese des Uleus pepticum ventriculi.,Magengeschwüre,Habilitation,d0decc5c-1275-8163-6de2-4d4c60563a68,Merkel,Horst Eugen
Über das primäre Bronchialcarcinom: Beobachtungen an 73 Fällen der Medizinischen Universitätspoliklinik zu Leipzig aus den Jahren 1925-1935.,Medizin,,d0decc5c-1275-8163-6de2-4d4c60563a68,Merkel,Horst Eugen
Beobachtung der Gallensekretion des Menschen.,Chirurgie,,39aa10e8-e1fa-a9de-2110-4ed3833c8537,Mollowitz,Günter Georg
Ursache und Behandlung der verzögerten Knochenbruchheilung nach Tibia-Marknagelung am Krankengut der Chirurgischen Universitätsklinik Kiel.,Medizin,Dissertation,39aa10e8-e1fa-a9de-2110-4ed3833c8537,Mollowitz,Günter Georg
Die Grundformen des Arbeitsvertrags und der Anstellungsvertrag.,Arbeitsrecht,Habilitation,beac5ccb-573f-b334-d2d7-4d4c60b37572,Nikisch,Arthur Philipp
Der rechtliche Charakter des Schuldbeitritts. Ein Beitrag zur Theorie der kumulativen Schuldübernahme.,Rechtswissenschaft,Dissertation,beac5ccb-573f-b334-d2d7-4d4c60b37572,Nikisch,Arthur Philipp
,Ozeanographie,Habilitation,c97c3363-3744-ce44-7454-4d4c601adcac,Wüst,Georg Adolf Otto
Verdunstungsmessungen auf See.,Ozeanographie,Dissertation,c97c3363-3744-ce44-7454-4d4c601adcac,Wüst,Georg Adolf Otto
"Timaeus Locrus, De natura mundi et animae.",klassische Philologie,,2116dd83-b177-060f-a2e5-4ec1232484e6,Marg,Walther Otto
Der Charakter in der Sprache der frühgriechischen Dichtung.,klassische Philologie,,2116dd83-b177-060f-a2e5-4ec1232484e6,Marg,Walther Otto
Der Reflexstreifen auf den Netzhautgefäßen.,Augenmedizin,Habilitation,8eb45812-5b63-d7ed-23c9-4d4c6070082f,Jäger,Alfred
Nicht krankhafte intrakranielle Verkalkungen.,Augenmedizin,Dissertation,8eb45812-5b63-d7ed-23c9-4d4c6070082f,Jäger,Alfred
Dissertatio Inavgvralis Ivridica De Vsv Limitato Mandatorvm Sine Clavsvla Consilii Caesareo-Imperialis Avlici Et Camerae,,Dissertation,57afd95f-113f-41eb-9c1c-1c4e9a8b7e9c,Hartmann,Johann Zacharias
Die Zustimmungen in der Lehre vom Rechtsgeschäft.,Bürgerliches Recht,Dissertation,7630acba-1191-b2c3-a706-4e5cd110de2f,Thiele,Wolfgang Wilhelm Bernhard
Die Zugewinngemeinschaft.,Rechtswissenschaften,Dissertation,7630acba-1191-b2c3-a706-4e5cd110de2f,Thiele,Wolfgang Wilhelm Bernhard
,Zoologie,Habilitation,43f48f74-8573-170b-6432-4d4c60d489d9,Freiherr von Buddenbrock-Hettersdorf,Wolfgang
Beiträge zur Entwicklung der Statoblasten der Bryozoen.,Zoologie,Dissertation,43f48f74-8573-170b-6432-4d4c60d489d9,Freiherr von Buddenbrock-Hettersdorf,Wolfgang
,Gynäkologie und Geburtshilfe,Habilitation,3d03d2ca-ee9d-dd43-9b26-4d4c6064b193,Schäfer,Walter
Strumarezidive nach Strumektomien.,Medizin,Dissertation,3d03d2ca-ee9d-dd43-9b26-4d4c6064b193,Schäfer,Walter
,,Dissertation,0bc04234-1efb-4a6c-9dc5-d007e41ecccd,Valentiner,Wilhelm Heinrich
Die niederrheinische Plastik im 16. Jahrhundert mit besonderer Berücksichtigung der Xantener Verhältnisse. Ein entwicklgsgeschichtlicher Versuch.,Kunstgeschichte,Dissertation,b9f063b6-002a-df8a-caae-4d4c60204eb7,Kamphausen,Alfred
Die Baudenkmäler der deutschen Kolonisation in Ostholstein.,Kunstgeschichte,Habilitation,b9f063b6-002a-df8a-caae-4d4c60204eb7,Kamphausen,Alfred
"Experimentelle Untersuchungen zur Biologie, Oekologie und Physiologie von Gammarus duebeni Lillij. Ein Beitrag zur Kenntnis der Brackwasserorganismen.",Meeresbiologie,Dissertation,37f3be84-dd36-fdf7-913c-4e6df59983c1,Kinne,Otto Heinrich
"Über den Einfluß des Salzgehaltes und der Temperatur auf Wachstum, Form und Vermehrung bei dem Hydroidpolypen Cordylophora caspia (Pallas), Thecata, Clavidae.",Meeresbiologie,Habilitation,37f3be84-dd36-fdf7-913c-4e6df59983c1,Kinne,Otto Heinrich
"Weitere Beiträge zur Kritik und zum Ausbau phytoserologischer Methodik"".","Botanik, Chemie, Physiologie",Dissertation,889912c1-cb0f-198c-b1ee-4d4c60023206,Moritz,Ernst Heinrich Franz Otto
,angewandte Botanik,Habilitation,889912c1-cb0f-198c-b1ee-4d4c60023206,Moritz,Ernst Heinrich Franz Otto
Gab es im Indogermanischen Nebensätze?,Vergleichende Sprachwissenschaften,Dissertation,5e42df50-7ad3-aa30-e214-52fb38a953a8,Hermann,Eduard
Über die Symptomatologie des Rückenmarksabzesses.,Medizin,Dissertation,53512d5a-bc50-4aa5-2a62-4d4c600a9eb3,Wagemann,Wilhelm Norbert Karl
,"Hals-. Nasen,- Ohrenheilkunde",,53512d5a-bc50-4aa5-2a62-4d4c600a9eb3,Wagemann,Wilhelm Norbert Karl
Andreas Gryphius und die Bühne.,Germanistik,Dissertation,9f9226ce-3129-463c-cc13-4d4c60e991af,Flemming,Willi Karl Max
Das Theater der Jesuiten in den Ländern deutscher Zunge.,Neuere deutsche Literatur,Habilitation,9f9226ce-3129-463c-cc13-4d4c60e991af,Flemming,Willi Karl Max
Der Grauzellkoeffizient des Stirnhirnes der Mammalia in einer phylogenetischen Betrachtung,Medizin,Dissertation,129bf51c-fb2b-921c-920e-51822e96484c,Haug,Herbert Wolfgang
Quantitative Untersuchungen an der Sehrinde: Die individuelle Schwankungsbreite beim Menschen verbunden mit einigen Bemerkungen über die Schizophrenie,"Anatomie, Histologie und Embryologie",Habilitation,129bf51c-fb2b-921c-920e-51822e96484c,Haug,Herbert Wolfgang
,,Dissertation,d1f93d28-60af-1f0e-8b35-4d4c601621e7,Wöhlisch,Edgar
,Innere Medizin,Habilitation,d1f93d28-60af-1f0e-8b35-4d4c601621e7,Wöhlisch,Edgar
,Medizin,Dissertation,d1f93d28-60af-1f0e-8b35-4d4c601621e7,Wöhlisch,Edgar
Kant und die psychologische Zwangstheorie Feuerbachs.,Rechtswissenschaften,Dissertation,462a2845-6ee8-f7a4-fb93-4e5c9a13c601,Naucke,Wolfgang
Zur Lehre vom strafbaren Betrug. Ein Beitrag zum Verhältnis von Strafrechtsdogmatik und Kriminologie.,"Strafrecht, Strafverfahrensrecht, Rechtsphilosophie, Kriminologie",Habilitation,462a2845-6ee8-f7a4-fb93-4e5c9a13c601,Naucke,Wolfgang
Kampf um Deutschlands Einheit in Mitteleuropa.,Geschichte,,996d5d1d-b85d-eb80-d14b-4d4c608fe913,Scharff,Alexander
Der Gedanke der preußischen Vorherrschaft in den Anfängen der deutschen Einheitsbewegung.,Geschichte,Dissertation,996d5d1d-b85d-eb80-d14b-4d4c608fe913,Scharff,Alexander
Witterungsverlauf und Ernteertrag in der Kurmark bei den Hauptgetreidearten und Kartoffeln. Ein Beitrag zu wissenschaftlichen Untersuchungen mit der Feldberegnung.,Agrarwissenschaften,Habilitation,962c7530-bcd9-7be0-11fd-4e806b1e53e5,Baumann,Hans Otto Robert
Untersuchungen über den Wasserhaushalt ökologisch verschiedener Sommerweizensorten.,Botanik,Dissertation,962c7530-bcd9-7be0-11fd-4e806b1e53e5,Baumann,Hans Otto Robert
,Mikrobiologie,Habilitation,8ddd01fb-dcff-cd64-91fd-4d4c60545fb9,Christophersen,Konrad Jes
Über den Einfluß ultravioletter Strahlen auf den Stoffwechsel von Mycobacterium tuberculosis.,Mikrobiologie,,8ddd01fb-dcff-cd64-91fd-4d4c60545fb9,Christophersen,Konrad Jes
,Zahnmedizin,Habilitation,eb0be2f9-be73-6150-377b-4d4c604bd1b4,Hammer,Heinrich
Über follikuläre Zahnzysten.,Zahnmedizin,Dissertation,eb0be2f9-be73-6150-377b-4d4c604bd1b4,Hammer,Heinrich
Über vom Zahnsystem ausgehende Oberkieferhöhleneiterungen.,Zahnmedizin,Dissertation,eb0be2f9-be73-6150-377b-4d4c604bd1b4,Hammer,Heinrich
Weitere Untersuchungen über Farbwechsel und Farbwechselhormone bei Crangon vulgaris.,Zoologie,Habilitation,cb480eb2-3941-b6d7-c211-4d4c6030b73b,Koller,Gottfried Hermann
"Ueber Chromatophorensystem, Farbensinn und Farbwechsel bei Crangon vulgaris.",Zoologie,Dissertation,cb480eb2-3941-b6d7-c211-4d4c6030b73b,Koller,Gottfried Hermann
Der Aufbau der Bücher 2 und 7 von Platons Gesetzen. Mit Beiträgen zur Einzelerklärung und einem Exkurs über Gesetze 732d-734e.,Klassische Philologie,Dissertation,1be996ad-1c40-9094-54c8-4d4c60d28561,Müller,Gerhard
Studien zu den platonischen Nomoi.,Klassische Philologie,Habilitation,1be996ad-1c40-9094-54c8-4d4c60d28561,Müller,Gerhard
Die Vita Walae als historische Quelle.,Geschichte,Dissertation,22620d52-a0aa-b013-6b58-4d4c608619bd,Rodenberg,Carl
Über wiederholte deutsche Königswahlen im 13. Jahrhundert.,Mittlere und Neuere Geschichte,Habilitation,22620d52-a0aa-b013-6b58-4d4c608619bd,Rodenberg,Carl
Lebensprobleme einer deutschen Großstadtbevölkerung,,Dissertation,7d24036f-03e0-91e4-f117-4eca2444d540,Schaefer,Günther Bertram Ulrich
Anthropologische Untersuchung der Skelette aus Haithabu,,Habilitation,7d24036f-03e0-91e4-f117-4eca2444d540,Schaefer,Günther Bertram Ulrich
Die Entstehung der palmaren digitalen Triradien : Ein Beitrag zur Entwicklungsgeschichte der Hautleistenzüge des distalen Palma.,Anthropologie,Dissertation,26e8e38a-a09a-d6aa-8e26-4e36bc816f26,Schaeuble,Johann
Wachstumsstudien an Mischlingskindern aus Concepción (Südchile).,Medizin,Dissertation,26e8e38a-a09a-d6aa-8e26-4e36bc816f26,Schaeuble,Johann
Eine rassenbiologische Vergleichsuntersuchungen an Schwarzwäldern aus Hotzenwald und rumänischem Banat.,Anthropologie,Habilitation,26e8e38a-a09a-d6aa-8e26-4e36bc816f26,Schaeuble,Johann
Die Urteile Sainte-Beuves über das Verhältnis der französischen Literatur zur Antike 1500-1800,Romanische Philologie,Dissertation,c073cbb9-7c92-ee36-fa12-4ea69eb70c36,Scheel,Hans Ludwig
Leopardi und die Antike. Die Jahre der Vorbereitung (1809-1818),Romanische Philologie,Habilitation,c073cbb9-7c92-ee36-fa12-4ea69eb70c36,Scheel,Hans Ludwig
Die Züchtung von anaeroben Bakterien im bebrüteten Hühnerei,Hygiene und Bakteriologie,Habilitation,c7df03bf-fde8-02b0-9a78-4ed35f34778d,Knothe,Hans
Über Komplikationen bei der Lumbalanaesthesie an der Kieler Chirurgischen Universitätsklinik 1925-1942,Medizin,Dissertation,c7df03bf-fde8-02b0-9a78-4ed35f34778d,Knothe,Hans
Die Rheinisch-Westfälische Kirchenordnung vom 5.3.1835. Ihre geschichtliche Entwicklung und ihr theologischer Gehalt.,Kirchengeschichte,Habilitation,d5fe07cc-ba19-6574-04b8-4d4c604a155a,Göbell,Walter Ernst Otto Rudolf
Die ersten Vorstufen der rheinisch-westfälischen Kirchenordnung bis zum Jahre 1610.,Theologie,Dissertation,d5fe07cc-ba19-6574-04b8-4d4c604a155a,Göbell,Walter Ernst Otto Rudolf
"Das Gleichgewicht zwischen Eisen, Eisenoxyduloxyd, Wasserstoff und Wasserdampf",Chemie,Habilitation,139c6f8a-d584-be61-38fd-4d4c60ef509d,Preuner,Gerhard Karl Wolfgang
Über die Bedeutung colloidaler Salze für den Färbeprozess,Chemie,Dissertation,139c6f8a-d584-be61-38fd-4d4c60ef509d,Preuner,Gerhard Karl Wolfgang
,amerikanisches Staatsrecht,Dissertation,a33da3d7-4508-2c7f-c001-4e4a6a4292a6,Böhmert,Viktor Adolf Ferdinand
"Der Art. 19 der Völkerbundsatzung. Ein Versuch seiner Auslegung mit Exkursen über den Einfluß der Unmöglichkeit der Leistung auf völkerrechtliche Verträge, über Art. 8 Abs. 3 der Völkerbundsatzung und über die Stellung der Völkerbundpraxis zum Stimmrecht der Parteien.",Völkerrecht,,a33da3d7-4508-2c7f-c001-4e4a6a4292a6,Böhmert,Viktor Adolf Ferdinand
Interstitielle Zellen (Cajal) im Papillarmuskel des menschlichen Herzens.,Anatomie,,ef1bb445-2d0b-b295-02d7-4d4c608c1da9,Zitzlsperger,Sigfrid
Geschwulstbildungen in der Uterusschleimhaut beim sterilisierten Kaninchen.,,Dissertation,ef1bb445-2d0b-b295-02d7-4d4c608c1da9,Zitzlsperger,Sigfrid
,Chirurgie,Habilitation,befa6ca6-729f-de6e-0844-4d4c6089e4ca,Herget,Robert
,Medizin,Dissertation,befa6ca6-729f-de6e-0844-4d4c6089e4ca,Herget,Robert
Der Haushalt des schwedischen Reiches unter Gustav Adolf und Christina,Geschichte,Habilitation,4be705dd-0225-49e3-3216-4d4c60d85da8,Koppe,Wilhelm
Lübeck-Stockholmer Handelsgeschichte im 14. Jahrhundert. 1368 - 1400.,Geschichte,Dissertation,4be705dd-0225-49e3-3216-4d4c60d85da8,Koppe,Wilhelm
Über die Elektrizität der Wasserfälle.,Physik,Habilitation,c5c898a5-96a9-ac86-36c6-5076cd4d6491,Lenard,Philipp Eduard Anton
Über die Schwingung fallender Tropfen.,Physik,Dissertation,c5c898a5-96a9-ac86-36c6-5076cd4d6491,Lenard,Philipp Eduard Anton
Die Stellung der Leberkatalase im Stoffwechsel der Ein-Kohlenstoff-Fragmente.,Innere Medizin,,628503c3-b4ca-8e4e-d905-4d4c60457d25,Portwich,Friedrich
Periarteriitis nodosa.,Medizin,Dissertation,628503c3-b4ca-8e4e-d905-4d4c60457d25,Portwich,Friedrich
Griechische Denominativa in ihrer geschichtlichen Entwicklung und Verbreitung.,klassische Philologie,,16a45b96-fc85-2a14-d761-4e8d6c8ac65b,Fraenkel,Ernst Eduard Samuel
"Entwicklung und Verbreitung der Nomina im Epos, in der Elegie und in den außerionisch-attischen Dialekten.",Indogermanische Sprachwissenschaft,Habilitation,16a45b96-fc85-2a14-d761-4e8d6c8ac65b,Fraenkel,Ernst Eduard Samuel
Wortschatz der Innerlichkeit im Alt- und Mittelhochdeutschen (1000-1300).,Deutsche Philologie,Habilitation,8291e056-3eff-3eb7-8c77-4d4c60ba4496,Wodtke,Friedrich-Wilhelm Oskar
Rilke und Klopstock.,Neuere Deutsche Literaturgeschichte,Dissertation,8291e056-3eff-3eb7-8c77-4d4c60ba4496,Wodtke,Friedrich-Wilhelm Oskar
Nova argumentorum pro Dei existentia expositio.,Theologie und Philosophie,Dissertation,4412b72d-8b28-3354-220e-52722e0463de,Fricke,Gustav Adolf
Novum exponitur pro Dei existentia argumentum.,Theologie und Philosophie,Habilitation,4412b72d-8b28-3354-220e-52722e0463de,Fricke,Gustav Adolf
,,Habilitation,18230bda-7c32-ddac-3044-4d4c602ca493,Külz,Fritz
Über die Verbrennungswärmen einiger Nukleinsäuren und ihrer Spaltprodukte.,,Dissertation,18230bda-7c32-ddac-3044-4d4c602ca493,Külz,Fritz
,"Allgemeine Pathologie, Pathologische Anatomie",Habilitation,5dfd6548-2841-dd27-b83a-4d4c6014074a,Wilke,Arthur
,,Dissertation,5dfd6548-2841-dd27-b83a-4d4c6014074a,Wilke,Arthur
Die eschatologische Geschichtsanschauung Vladimir Solojevs.,Slavische Philologie,Dissertation,4088dbb2-e0ad-1df4-4817-4d4c604cc818,Müller,Hans Martin Ludolf
,Theologie,Dissertation,4088dbb2-e0ad-1df4-4817-4d4c604cc818,Müller,Hans Martin Ludolf
Die Kritik des Protestantismus in der russischen Theologie und Philosophie.,Theologie,Habilitation,4088dbb2-e0ad-1df4-4817-4d4c604cc818,Müller,Hans Martin Ludolf
Die Biostratigraphie der Arietenschichten Nordwestdeutschlands und Württembergs,Geologie,Dissertation,8d55e690-ded3-4fe2-f88b-4d4c60a6d342,Fiege,Kurt Friedrich Daniel
Untersuchungen über zyklische Sedimentation geosynklinaler und epikontinentaler Räume.,Geologie,Habilitation,8d55e690-ded3-4fe2-f88b-4d4c60a6d342,Fiege,Kurt Friedrich Daniel
,Mineralogie,Habilitation,6c82f20a-2e5c-4e73-88cd-ab58a5f1e10c,Johnsen,Arrien
Petrographische Untersuchung der Harzer Porphyroide.,Petrographie,Dissertation,6c82f20a-2e5c-4e73-88cd-ab58a5f1e10c,Johnsen,Arrien
Die englische Lehre vom Wesen der Völkerrechtsnorm.,Öffentliches Recht,Habilitation,7c34e2f9-9d79-f53c-2488-4e4a28d70338,Menzel,Eberhard Wilhelm Ludwig
Die englische Lehre vom Wesen der Völkerrechtsnorm.,Staats- und Völkerrecht,Dissertation,7c34e2f9-9d79-f53c-2488-4e4a28d70338,Menzel,Eberhard Wilhelm Ludwig
,Geschichte,Habilitation,bcc2e777-b875-7e36-3ce7-4d4c60be6e16,Petersen,Carl Ernst Johann
,Geschichte,Dissertation,bcc2e777-b875-7e36-3ce7-4d4c60be6e16,Petersen,Carl Ernst Johann
Untersuchungen über die Decapoden-Krebse der germanischen Trias. ,Geologie,,3ffc358a-3eb9-3685-dd0c-4d4c608b2aa6,Wüst,Ewald
Untersuchungen über das Pliozän und das alteste Peistozän Thüringens nördlich vom Thüringer Walde und westlich von der Saale.,Geologie,,3ffc358a-3eb9-3685-dd0c-4d4c608b2aa6,Wüst,Ewald
Über die Objektionsfähigkeit.,Psychologie,Dissertation,65d9b50d-cd91-151f-3fd9-4d4c60fe7b65,Mierke,Karl Friedrich Albert
Psychologische Diagnostik.,Psychologie,Habilitation,65d9b50d-cd91-151f-3fd9-4d4c60fe7b65,Mierke,Karl Friedrich Albert
Untersuchungen zur Ökologie und Physiologie der Trichopterenlarven.,Zoologie,,ee749ba3-bacb-3bb7-ae8b-4d4c60785e78,Krey,Karl Johannes Jürgen
Eine neue Methode zur quantitativen Bestimmung des Planktons.,Meereskunde,Habilitation,ee749ba3-bacb-3bb7-ae8b-4d4c60785e78,Krey,Karl Johannes Jürgen
Die orthodoxe Kirche in der Ukraine von 1917 – 1945.,,Habilitation,716e17a0-801d-113d-aca5-4e329a4eddf3,Heyer,Friedrich Adolf Walter Franz
Über den Kirchenbegriff der Schwärmer.,Evangelische Theologie,Dissertation,716e17a0-801d-113d-aca5-4e329a4eddf3,Heyer,Friedrich Adolf Walter Franz
"Untersuchung des Rhodomycins, eines rot gefärbten Antibioticums aus Actinomyceten.",Chemie,Dissertation,d9c90e05-fddf-7f93-ff18-4e3faaadf98f,Franck,Burchard
,Chemie,Habilitation,d9c90e05-fddf-7f93-ff18-4e3faaadf98f,Franck,Burchard
Verfahren zur Beurteilung der Gleichmässigkeit einer geradlinigen Punktreihe und seine Anwendung bei Drillmaschinenprüfungen.,,Dissertation,a486106c-dd1e-5598-384c-4d4c60b6be7b,König,Adolf Werner Heinrich
Beitrag zur Kenntnis der Inhaltsstoffe des roten Sandelholzes Homopterokarpin und Pterokarpin.,Mineralogie und Petrographie,Habilitation,1dba8f0a-470a-0b5c-26dd-4d4c6098a485,Leonhardt,Max Johannes
Röntgenographische Untersuchungen am Topas.,Mineralogie,Dissertation,1dba8f0a-470a-0b5c-26dd-4d4c6098a485,Leonhardt,Max Johannes
Der Begriff des Organischen Zeitalters.,Romanistik,Dissertation,8a6274c5-7eb0-2907-a285-4d4c6006f03a,Bock,Hellmut Rudolf
Staat und Gesellschaft bei Francis Bacon. Ein Beitrag zur politischen Ideologie der Tudorzeit.,Englische Philologie,Habilitation,8a6274c5-7eb0-2907-a285-4d4c6006f03a,Bock,Hellmut Rudolf
"Untersuchungen zum Problem der gemischten Verträge, Bd. 1: Die gemischten Verträge in ihren Grundformen.","Bürgerliches Recht, Römisches Recht und Recht der Freiwilligen Gerichtsbarkeit",Habilitation,96e01124-8e06-b231-57d0-4e4396bdf2df,Hoeniger,Heinrich
Vorstudien zum Problem der gemischten Verträge.,Rechtswissenschaft,Dissertation,96e01124-8e06-b231-57d0-4e4396bdf2df,Hoeniger,Heinrich
,,Dissertation,126d0cac-91e0-b8be-082b-4d4c60df136c,Harnisch,Otto
,,Habilitation,126d0cac-91e0-b8be-082b-4d4c60df136c,Harnisch,Otto
,Chirurgie,Habilitation,8103f732-f3ee-b8e0-3cae-4d4c6063aa60,Siemens,Wilhelm
,Medizin,Dissertation,8103f732-f3ee-b8e0-3cae-4d4c6063aa60,Siemens,Wilhelm
"Krankheitsursache, Krankheitswesen und Heilung in der Klostermedizin, dargestellt am Welt-Bild Hildegards von Bingen.",Medizin,Dissertation,6cc5f062-e84d-4c57-38d8-4ed3589c232c,Schipperges,Heinrich
Zur Rezeption und Assimilation der arabischen Medizin durch das lateinische Mittelalter. ,Geschichte der Medizin,Habilitation,6cc5f062-e84d-4c57-38d8-4ed3589c232c,Schipperges,Heinrich
Das Bild des Menschen bei Hildegard von Bingen: Beitrag zur philosophischen Anthropologie des 12. Jahrhunderts. ,Philosophie,Dissertation,6cc5f062-e84d-4c57-38d8-4ed3589c232c,Schipperges,Heinrich
Beitrag zur Zurechnungsfähigkeit von Psychopathen.,Medizin,Dissertation,724a08b4-b289-914f-21e3-4d4c6059ed69,Kessler,Robert
Untersuchungen physikalisch-chemischer Eigenschaften des Bluteiweißes in der Gestationsperiode.,Gynäkologie und Geburtshilfe,Habilitation,724a08b4-b289-914f-21e3-4d4c6059ed69,Kessler,Robert
Der Grundsatz der Nichtdiskriminierung im Völkerrecht der internationalen Handelsbeziehungen.,Völker- und Staatsrecht,Habilitation,4dc8f8de-86a2-befc-6975-4e5dfb7b6617,Kewenig,Wilhelm Alexander Gerhard
Die Koexistenz der Religionsgemeinschaften im Libanon.,Rechtswissenschaften,Dissertation,4dc8f8de-86a2-befc-6975-4e5dfb7b6617,Kewenig,Wilhelm Alexander Gerhard
Über Herzfleischveränderungen bei Diphtherie.,Medizin,Dissertation,483c83a9-38ca-d672-ec4c-4d4c6017df06,Bürger,Max Ferdinand
Epidemisches Ödem und Enterocolitis.,Innere Medizin,Habilitation,483c83a9-38ca-d672-ec4c-4d4c6017df06,Bürger,Max Ferdinand
,Italienische Dichtungslehren des Mittelalters,Habilitation,e56496b6-9b83-53eb-28ca-4d4c6051f0c8,Buck,August Paul Julius
Der Platonismus in den Dichtungen Lorenzo de Medicis.,,,e56496b6-9b83-53eb-28ca-4d4c6051f0c8,Buck,August Paul Julius
Der fahrende Musiker im europäischen Mittelalter.,Musikwissenschaft,Habilitation,f4220540-ce50-e21b-c639-4d4c60542994,Salmen,Walter
,Musikwissenschaft,Dissertation,f4220540-ce50-e21b-c639-4d4c60542994,Salmen,Walter
,Pharmakologie,,585d415f-9e5c-3e79-ac25-4f4b7ec77b76,Heffter,Arthur Carl Wilhelm
Das Lecithin in der Leber und sein Verhalten bei der Phosphorvergiftung,Medizin,Dissertation,585d415f-9e5c-3e79-ac25-4f4b7ec77b76,Heffter,Arthur Carl Wilhelm
"Über einige neue, vom Paratoluidin sich ableitende Schwefelverbindungen.",Chemie,Dissertation,585d415f-9e5c-3e79-ac25-4f4b7ec77b76,Heffter,Arthur Carl Wilhelm
"Über einige neue, vom Paratoluidin sich ableitende Schwefelverbindungen",Chemie,Dissertation,585d415f-9e5c-3e79-ac25-4f4b7ec77b76,Heffter,Arthur Carl Wilhelm
